opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-01072,2025-03-15T16:50:00,analyst46@example.com,South,healthcare,SMB,data_platform,discovery,50022.49,75,90,6,False,0.278,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00326,2025-12-26T08:40:00,analyst41@example.com,Northeast,technology,SMB,data_platform,negotiation,60534.8,172,100,4,True,0.138,True,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer115@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00343,2025-06-03T01:27:00,analyst01@example.com,South,manufacturing,SMB,security,qualification,17725.42,81,88,6,False,0.175,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer132@example.com.,won,17234.06,Good product fit and timely stakeholder engagement.
OPP-02402,2025-07-22T03:34:00,analyst08@example.com,Northeast,manufacturing,SMB,data_platform,proposal,46016.17,10,24,5,True,0.199,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02272,2025-12-16T10:49:00,analyst49@example.com,Northeast,financial_services,SMB,security,discovery,21342.99,97,89,10,False,0.056,True,Budget is approved and procurement has provided a target decision date.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00783,2025-12-23T08:22:00,analyst42@example.com,Midwest,financial_services,SMB,automation,proposal,19798.39,173,81,10,True,0.186,True,A strong competitor is already deployed and switching costs are a concern.,won,18743.23,Good product fit and timely stakeholder engagement.
OPP-02800,2026-02-20T18:33:00,analyst07@example.com,South,healthcare,Enterprise,analytics,qualification,14418.69,141,29,8,True,0.259,False,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer057@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00304,2025-06-10T22:47:00,analyst19@example.com,Northeast,financial_services,Mid-Market,analytics,discovery,37347.59,49,95,0,False,0.23,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,won,34828.86,Strong executive sponsorship and clear ROI case.
OPP-02084,2025-05-05T12:14:00,analyst32@example.com,Northeast,financial_services,Mid-Market,analytics,qualification,27273.39,178,20,2,False,0.113,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00665,2025-10-10T11:11:00,analyst38@example.com,Northeast,technology,Mid-Market,security,proposal,41017.93,158,37,2,True,0.26,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02080,2025-12-24T04:40:00,analyst28@example.com,Northeast,retail,SMB,security,proposal,59540.41,53,50,2,False,0.198,True,Discovery is ongoing and the team requested additional product information.,won,56300.07,Successful technical evaluation with approved budget.
OPP-01468,2026-03-07T20:10:00,analyst43@example.com,West,financial_services,Mid-Market,analytics,discovery,29258.39,95,26,8,False,0.099,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02678,2026-02-13T14:38:00,analyst56@example.com,South,financial_services,SMB,data_platform,qualification,37246.44,164,93,9,False,0.142,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer146@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02191,2025-09-04T03:19:00,analyst25@example.com,West,healthcare,SMB,security,proposal,26114.9,169,65,5,False,0.247,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer081@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00085,2025-02-17T14:53:00,analyst28@example.com,West,manufacturing,SMB,analytics,discovery,16816.9,161,51,7,True,0.038,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02219,2025-08-05T15:07:00,analyst53@example.com,South,technology,Enterprise,automation,discovery,94422.9,131,68,3,False,0.219,True,Customer is still comparing alternatives and gathering internal feedback.,won,92191.92,Strong executive sponsorship and clear ROI case.
OPP-00942,2025-04-03T11:19:00,analyst30@example.com,Midwest,technology,SMB,security,negotiation,56476.17,139,29,1,True,0.267,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00962,2025-03-30T07:00:00,analyst50@example.com,South,healthcare,SMB,automation,discovery,13189.49,13,75,6,True,0.014,False,Discovery is ongoing and the team requested additional product information.,won,13277.47,Successful technical evaluation with approved budget.
OPP-00842,2025-02-24T14:09:00,analyst44@example.com,West,healthcare,SMB,security,discovery,30381.59,87,77,10,True,0.073,True,Customer is still comparing alternatives and gathering internal feedback.,won,30705.95,Good product fit and timely stakeholder engagement.
OPP-01338,2026-01-30T11:37:00,analyst27@example.com,West,technology,Enterprise,security,discovery,31469.82,156,80,7,False,0.061,False,Discovery is ongoing and the team requested additional product information. Primary contact: buyer072@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02384,2025-01-15T19:47:00,analyst47@example.com,South,technology,SMB,automation,proposal,40049.37,107,22,10,False,0.242,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01557,2025-09-12T19:28:00,analyst18@example.com,West,financial_services,Mid-Market,data_platform,proposal,16135.8,68,81,9,True,0.043,True,The opportunity remains active but timing depends on the next planning cycle.,won,15593.84,Strong executive sponsorship and clear ROI case.
OPP-02925,2025-12-06T09:25:00,analyst18@example.com,South,financial_services,Mid-Market,data_platform,proposal,21214.83,27,17,5,False,0.107,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00291,2025-07-09T23:34:00,analyst06@example.com,Midwest,manufacturing,SMB,data_platform,discovery,9642.65,125,88,5,True,0.269,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01805,2025-10-23T17:27:00,analyst38@example.com,Midwest,retail,SMB,analytics,proposal,55638.82,130,83,3,True,0.17,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer117@example.com.,won,56217.44,Strong executive sponsorship and clear ROI case.
OPP-01614,2025-09-28T23:39:00,analyst18@example.com,Northeast,manufacturing,Enterprise,automation,discovery,18275.61,26,31,5,False,0.249,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer137@example.com.,won,18004.56,Strong executive sponsorship and clear ROI case.
OPP-00605,2025-03-11T04:46:00,analyst35@example.com,Midwest,retail,SMB,data_platform,proposal,18473.06,119,56,4,False,0.167,True,Discovery is ongoing and the team requested additional product information. Primary contact: buyer183@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02975,2025-02-21T10:06:00,analyst11@example.com,South,manufacturing,Enterprise,security,proposal,9435.48,9,42,3,False,0.233,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00917,2025-09-25T16:44:00,analyst05@example.com,Midwest,manufacturing,Mid-Market,security,qualification,5000.0,31,85,5,False,0.104,False,Customer is still comparing alternatives and gathering internal feedback.,won,4669.48,Strong executive sponsorship and clear ROI case.
OPP-02090,2025-10-20T18:16:00,analyst38@example.com,South,retail,SMB,data_platform,discovery,19672.86,65,42,0,True,0.005,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer191@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02081,2025-07-29T16:13:00,analyst29@example.com,Midwest,financial_services,Enterprise,analytics,proposal,21602.27,160,47,2,True,0.166,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer182@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02104,2025-12-14T09:01:00,analyst52@example.com,Northeast,manufacturing,Mid-Market,security,discovery,56234.24,108,45,9,True,0.21,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01299,2025-05-12T04:40:00,analyst45@example.com,Northeast,technology,Mid-Market,automation,qualification,26192.92,5,54,8,False,0.049,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00822,2025-01-22T18:44:00,analyst24@example.com,South,financial_services,Enterprise,data_platform,proposal,19561.03,73,66,8,True,0.165,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02475,2025-06-18T15:11:00,analyst24@example.com,South,manufacturing,SMB,data_platform,proposal,25374.35,133,18,9,False,0.229,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer154@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01001,2025-11-22T11:23:00,analyst32@example.com,South,financial_services,SMB,analytics,qualification,16455.94,60,29,4,False,0.263,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01558,2025-09-02T11:34:00,analyst19@example.com,West,technology,Enterprise,analytics,negotiation,16284.8,39,31,3,False,0.017,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer081@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00019,2026-01-07T06:30:00,analyst19@example.com,Midwest,financial_services,Mid-Market,analytics,discovery,9931.67,56,73,5,True,0.223,True,Customer is still comparing alternatives and gathering internal feedback.,won,9520.76,Successful technical evaluation with approved budget.
OPP-02429,2025-01-14T11:21:00,analyst35@example.com,Northeast,healthcare,Enterprise,data_platform,discovery,15671.33,150,18,1,True,0.146,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01487,2026-02-14T03:42:00,analyst05@example.com,Northeast,technology,Enterprise,security,proposal,8929.41,47,56,3,True,0.109,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01766,2025-04-28T09:04:00,analyst56@example.com,West,retail,Mid-Market,data_platform,negotiation,14730.46,173,24,2,False,0.17,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
